Id,Influential,Kundan_follower,Kundan_following,Kundan_mentions_r,Kundan_retweets_r,Kundan_mentions_s,Kundan_retweets_s,Kundan_posts,Hritik_follower,Hritik_following,Hritik_mentions_r,Hritik_retweets_r,Hritik_mentions_s,Hritik_retweets_s,Hritik_posts
170,1,322682,37601,176.533715916,42.3302213798,6.8492272287,1.3450733981,4.3598654483,541611,2140,0,418.36985923,981.459888729,13.9255848212,0.1005033585
171,0,130850,3394,92.8696511202,16.5384838869,2.5480476154,0.1005033585,3.036687975,221001,906,0,933.23800737,0,574.38645056,0.3395221406
172,1,99193,69,71.8970682908,31.5701688974,0.3395221406,0.1005033585,0.3395221406,18322,6564,33.1368981205,11.0367563434,7.0791345583,2.8078891431,5.0461944529
173,0,38,0,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.3468385418,628,921,3.9438483395,0.6185900083,4.769929665,0.8701361269,2.95323722
174,0,4321482,259,0,68.5940808,0,773.24875881,2.1019940226,0.3395221406,10.2165316735,1040229,725,0,420.43804049,573.592695333
175,0,508213,554,0,619.31076978,878.310233803,7.8286757017,2.2675742595,23.6213238573,3302480,550744,936.636126376,206.101772388,41.3171893605,0.5959620807
176,0,16978,6715,0.3324230437,0.1005033585,0.1005033585,0.1005033585,3.3429985107,138235,780,267.436511255,128.707882764,32.381551153,3.495342668,26.6084698024
177,1,561,477,4.0922921005,0.8049523418,1.6523043654,0.6134091419,2.1485136564,272,733,1.5667381983,0.3468385418,1.5743987793,0.3371319527,1.0523081085
178,1,454514,1479,455.180615236,293.839558332,30.1880543966,0.1005033585,21.0631964465,580544,2799,296.978205315,135.831428625,15.0330256841,4.8071798123,8.2620631267
179,0,3106,3232,4.12499755,2.5711128009,0.1005033585,0.1005033585,1.1090679786,631958,674,614.96874489,329.330090956,4.0522789563,1.3405657729,12.3050354357
180,0,285735,276251,19.3275815086,7.2920155807,0.1005033585,0.1005033585,0.1005033585,1040229,725,0,420.43804049,573.592695333,2.8074417817,0.860356879
181,1,638283,150,0,677.8834456,0,606.96445094,1.3260869988,0.1005033585,33.6829020514,44,79,0.5768715825,0.1005033585,0.1005033585
182,0,201,152,0.9082336313,0.1005033585,0.1005033585,0.1005033585,0.1005033585,5277,74,7.1215892663,1.1930712121,0.6032023168,0.1005033585,0.6032023168
183,1,1043,974,0.1005033585,0.1005033585,1.1342695243,0.1005033585,1.6373493471,112,243,1.4451735361,0.1005033585,0.1005033585,0.1005033585,0.6031769292
184,0,1221,313,0.3674625562,0.3674625562,0.1005033585,0.1005033585,0.1005033585,127,36,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.34437519
185,1,5941,1615,39.5895711782,3.8664530784,1.5159530712,0.1005033585,1.2816907629,48711,22845,61.9248042388,18.5789010899,0.1005033585,0.1005033585,0.1005033585
186,0,127,36,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.34437519,125438,983,55.1372659579,23.4461396366,2.251398297,0.1005033585,7.2079084546
187,1,723800,328,0,695.43019461,317.463664979,3.5810568194,1.8582262703,6.4840859489,120772,468,660.384085815,145.539331294,5.02997589,2.3138901451
188,0,1205166,3329,55.7950098681,24.7160051856,1.5577792481,0.3347656668,2.5115363769,828774,904,374.369869253,95.2745611912,2.5732139103,1.5873965892,2.3141836677
189,1,1634478,12567,0,725.7097184,0,935.33541518,21.7598593263,7.2621863829,16.691417768,3302480,550744,936.636126376,206.101772388,41.3171893605
190,1,173872,2804,346.547498255,85.7971306975,6.8129738838,1.3379152261,7.5746866876,392738,9364,258.523923974,124.471540448,7.4713396256,0.5959620807,10.999133619
191,0,54453,7688,115.323357245,22.752883155,16.8677184175,2.0924985043,10.746838393,1404323,563,967.720641729,579.431127684,4.4737984918,0.8056802321,6.2418059403
192,0,224146,272,56.7252801893,11.8540570388,0.1005033585,0.1005033585,5.7829787543,794,892,1.336914175,0.3621500682,1.0592125586,0.3371319527,0.8225839644
193,0,185616,1001,266.013873916,54.3452304246,13.1119037493,0.3347656668,13.6651725665,100151,31383,286.941738381,37.7999641202,6.6636151376,0.1005033585,8.464206735
194,0,5685,942,30.131220894,1.6499776487,5.3123945176,0.1005033585,4.8191429483,15385,673,55.9935458813,22.3219449455,6.9462332549,0.3419364717,6.503977478
195,1,126738,779,171.819555176,37.2942852658,4.411322664,1.5302224925,4.2028825849,1910,1614,9.9473917444,1.0634946499,10.4005223058,4.0998207635,8.7379157314
196,1,1525260,747,0,316.25953264,0,401.93976746,8.2571359615,6.5583557312,22.4431911187,102116,293,0,729.45163398,763.659739323
197,1,1487,802,0.9660879191,0.5651037015,1.141857263,0.6211803108,1.141857263,10602,790,34.0676868815,12.4568406638,6.3672742367,0.8249002492,4.4577393438
198,1,25195,1443,1.6611637358,0.1005033585,0.3543788993,0.3543788993,5.0628163375,676,243,1.9825308626,1.3606406178,0.1005033585,0.1005033585,36.4016397161
199,1,1525260,747,0,316.25953264,0,401.93976746,8.2571359615,6.5583557312,22.4431911187,9542820,2069,0,336.3582863,668.570800935
200,1,20288,1568,34.2837900328,21.3172019582,1.3479674658,0.6007140826,1.3659218883,7157,73,8.6914320942,2.6421320083,0.3468385418,0.1005033585,2.5939236841
201,1,236123,858,77.1935733839,23.9710764579,12.5416012889,2.5507250684,12.6070724246,627949,150866,246.40384554,74.7054295201,21.2609389965,1.3206810342,15.2780657745
202,0,78731,6212,97.3958422434,57.1797678825,13.8436437887,1.7886359685,12.6607555142,1706188,402,837.580052302,93.569848167,7.6212593663,2.6090599903,4.8662709906
203,0,20542,635,10.99055651,1.4546567443,1.0957970285,0.5981501935,2.0777180339,17842623,46964,0,377.1728978,0,728.95895108,0.3621500682
204,0,671,215,0.3543788993,0.1005033585,0.1005033585,0.1005033585,0.1005033585,130850,3394,92.8696511202,16.5384838869,2.5480476154,0.1005033585,3.036687975
205,0,3106,3232,4.12499755,2.5711128009,0.1005033585,0.1005033585,1.1090679786,182598,1402,145.844909693,74.002957632,23.5491892963,0.1005033585,15.9532425551
206,0,3106,3232,4.12499755,2.5711128009,0.1005033585,0.1005033585,1.1090679786,44027,113,45.2042215224,20.3689668816,1.1161583623,0.1005033585,0.8597184221
207,1,2256591,735,488.964332631,211.425789685,0.8657111642,0.3647929643,0.8477567418,3081505,119234,19.1730199185,9.9495108032,0.1005033585,0.1005033585,0.1005033585
208,1,3302480,550744,936.636126376,206.101772388,41.3171893605,0.5959620807,42.8137044787,196692,2339,710.749099844,310.219722086,9.7350973046,5.0926758166,17.02822609
209,0,95,120,0.3569432987,0.1005033585,0.3569432987,0.3569432987,0.3569432987,392738,9364,258.523923974,124.471540448,7.4713396256,0.5959620807,10.999133619
210,1,203788,1069,0,43.23595348,558.213656192,20.6436432941,1.3712078708,22.2313859611,119001,119704,63.6032615837,17.010681516,11.2328519009,0.1005033585
211,1,508213,554,0,619.31076978,878.310233803,7.8286757017,2.2675742595,23.6213238573,1634478,12567,0,725.7097184,0,935.33541518
212,0,1271,1503,0.2979731768,0.2979731768,0.1005033585,0.1005033585,0.1005033585,102116,293,0,729.45163398,763.659739323,30.8299766589,8.5683669217
213,1,182598,1402,145.844909693,74.002957632,23.5491892963,0.1005033585,15.9532425551,58090,6,98.9542408593,27.7975963377,0.7962624141,0.3324230437,0.3324230437
214,0,158467,154157,299.60787906,80.1902863889,0.1005033585,0.1005033585,0.1005033585,48777,858,247.238745401,74.1034922474,3.0316956548,1.8167461137,21.1756960799
215,0,54453,7688,115.323357245,22.752883155,16.8677184175,2.0924985043,10.746838393,92462,692,141.503204167,35.2897466154,3.7872627884,0.5964123765,3.0419149813
216,1,7157,73,8.6914320942,2.6421320083,0.3468385418,0.1005033585,2.5939236841,125438,983,55.1372659579,23.4461396366,2.251398297,0.1005033585,7.2079084546
217,0,697,14,20.6191476341,12.3688453917,7.783152957,3.6981954875,11.3782884267,9679,322,9.60716309,0.3102473647,0.1005033585,0.1005033585,0.1005033585
218,1,265258,209,631.915946309,457.648549848,5.4609854877,0.1005033585,7.4981264982,1634478,12567,0,725.7097184,0,935.33541518,21.7598593263
219,0,306,433,2.5691663855,0.8257455212,6.7014184984,3.9248446396,5.4191785826,580,590,0.5981501935,0.1005033585,0.8395833067,0.1005033585,1.0616507917
220,1,1205166,3329,55.7950098681,24.7160051856,1.5577792481,0.3347656668,2.5115363769,24437,279,12.3557961024,7.1442667563,2.1357673116,0.5993822414,4.6663647751
221,1,117913,1299,189.755229794,67.3102230393,11.2948306946,2.5672691674,10.9337661034,1140,927,0.5774966117,0.1005033585,0.3419364717,0.1005033585,0.3419364717
222,0,267,352,0.3019826139,0.1005033585,0.3347656668,0.1005033585,0.566685352,4491415,756,0,499.99625119,0,206.57189762,26.9669247433
223,0,146298,49266,146.311226579,84.4510189798,1.3083555275,0.1005033585,4.0358259366,480412,11948,0,795.52554643,685.575043835,4.5349874439,1.3181402227
224,0,209,454,0.6134091419,0.3543788993,0.1005033585,0.1005033585,0.1005033585,92462,692,141.503204167,35.2897466154,3.7872627884,0.5964123765,3.0419149813
225,0,21591,1179,90.4565058494,25.7982917525,5.7093286483,1.1111588222,5.1766200245,5342840,33401,0,73,636.23895,0,349.6742074
226,0,20288,1568,34.2837900328,21.3172019582,1.3479674658,0.6007140826,1.3659218883,71597,44262,10.4035634589,3.3653546397,0.5912056069,0.1005033585,5.0745674068
227,1,15385,673,55.9935458813,22.3219449455,6.9462332549,0.3419364717,6.503977478,58090,6,98.9542408593,27.7975963377,0.7962624141,0.3324230437,0.3324230437
228,1,504004,3109,311.8003107,142.633228932,4.4860901625,1.0494079232,4.8068233239,322682,37601,176.533715916,42.3302213798,6.8492272287,1.3450733981,4.3598654483
229,0,4363,221,7.3623019486,0.1005033585,4.0311423654,0.8607551071,2.5637208177,186557,90762,489.106378736,75.7688776728,0.1005033585,0.1005033585,0.1005033585
230,1,392738,9364,258.523923974,124.471540448,7.4713396256,0.5959620807,10.999133619,314,398,2.9117562808,0.5034618693,1.5463472457,0.3324230437,1.3338446607
231,1,15002,1945,98.5074168407,20.957708926,25.6464141098,0.8395089085,23.3514624082,867,413,10.9063491932,2.3590240688,3.9751770642,1.1244179198,2.6359471571
232,0,146298,49266,146.311226579,84.4510189798,1.3083555275,0.1005033585,4.0358259366,1352348,331,0,129.8486618,0,552.7339915,2.0654180329
233,0,4760,425,5.0119622628,1.4078958975,0.1005033585,0.1005033585,0.1005033585,2256591,735,488.964332631,211.425789685,0.8657111642,0.3647929643,0.8477567418
234,0,219,148,0.7583073708,0.1005033585,0.1005033585,0.1005033585,0.1005033585,7185698,30,0,146.9564617,0,82.7435955,0.1005033585
235,1,49326,42259,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585,254,341,6.5257924076,1.1579752375,1.3328979597,0.3518401439,1.5671602679
236,0,21591,1179,90.4565058494,25.7982917525,5.7093286483,1.1111588222,5.1766200245,1404323,563,967.720641729,579.431127684,4.4737984918,0.8056802321,6.2418059403
237,1,45589,862,148.854279232,36.998883856,27.8817679309,3.3334918042,23.8612817152,24437,279,12.3557961024,7.1442667563,2.1357673116,0.5993822414,4.6663647751
238,0,3200,3256,0.290192078,0.1005033585,0.3621500682,0.1005033585,0.3621500682,8120,710,7.3686429024,2.088374797,1.5987978599,0.5958120124,1.3328494442
239,0,209,454,0.6134091419,0.3543788993,0.1005033585,0.1005033585,0.1005033585,1634478,12567,0,725.7097184,0,935.33541518,21.7598593263
240,0,4363,221,7.3623019486,0.1005033585,4.0311423654,0.8607551071,2.5637208177,236123,858,77.1935733839,23.9710764579,12.5416012889,2.5507250684,12.6070724246
241,1,49326,42259,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585,19562,17637,572.874855518,390.2936809,27.5520404128,7.1675567456,32.1019061639
242,1,125512,13701,267.703832628,94.3880680445,10.9862864413,1.3602046494,11.1684045527,95,120,0.3569432987,0.1005033585,0.3569432987,0.3569432987,0.3569432987
243,1,1912232,33395,0,159.5386095,131.9544457,2.1732414024,0.6237967779,4.1431152428,592,193,0.5594867099,0.3081499246,1.1058504999,0.3518401439
244,1,4036,4172,1.558776602,0.4811077184,0.1005033585,0.1005033585,0.3371319527,136,340,0.4820279516,0.2979731768,0.1005033585,0.1005033585,0.1005033585
245,1,15385,673,55.9935458813,22.3219449455,6.9462332549,0.3419364717,6.503977478,10693,935,0.6344217539,0.3674625562,0.3674625562,0.1005033585,0.3674625562
246,0,2774790,20342,0,88.57716465,6.1830806789,0.8104606078,0.3395221406,1.0817573066,508213,554,0,619.31076978,878.310233803,7.8286757017
247,1,4947410,112,0,774.21392717,830.899475371,0.1005033585,0.1005033585,0.1005033585,488750,320,0,207.19007707,599.721600029,0.842022025
248,1,92462,692,141.503204167,35.2897466154,3.7872627884,0.5964123765,3.0419149813,131920,364,651.765133792,170.153144385,4.801919843,0.3419364717,7.0540441627
249,1,871652,140,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905,1404323,563,967.720641729,579.431127684,4.4737984918,0.8056802321,6.2418059403
250,1,414,1134,0.7656383369,0.1005033585,0.349326776,0.1005033585,0.349326776,1257,318,12.1270987362,3.9738032718,1.7961257948,0.1005033585,1.7961257948
251,1,405315,128127,131.597627554,23.4538713842,7.3816125036,0.1005033585,7.4064162329,48711,22845,61.9248042388,18.5789010899,0.1005033585,0.1005033585,0.1005033585
252,1,130850,3394,92.8696511202,16.5384838869,2.5480476154,0.1005033585,3.036687975,158467,154157,299.60787906,80.1902863889,0.1005033585,0.1005033585,0.1005033585
253,1,125438,983,55.1372659579,23.4461396366,2.251398297,0.1005033585,7.2079084546,1221,313,0.3674625562,0.3674625562,0.1005033585,0.1005033585,0.1005033585
254,1,1404323,563,967.720641729,579.431127684,4.4737984918,0.8056802321,6.2418059403,16978,6715,0.3324230437,0.1005033585,0.1005033585,0.1005033585,3.3429985107
255,1,871652,140,133.213344879,56.0277473134,2.6225502905,1.1211602233,2.6225502905,14843,12352,48.5302706176,13.1948176686,17.8887517201,1.8480250135,13.9392783231
256,0,1634478,12567,0,725.7097184,0,935.33541518,21.7598593263,7.2621863829,16.691417768,177796,0,9.1483841077,5.3226945927,0.1005033585
257,0,2651,2838,15.7581262211,5.3193543951,14.1782998085,1.3687795119,6.6216545612,3722,285,17.1484351254,2.717532222,5.878963793,0.6108188394,3.5835955172
258,0,3102,253,1.9039926951,0.4864655437,0.1005033585,0.1005033585,0.3371319527,1414,329,2.2776616059,0.1005033585,0.1005033585,0.1005033585,1.0938836645
259,0,95,120,0.3569432987,0.1005033585,0.3569432987,0.3569432987,0.3569432987,2696,1718,4.2370517539,0.3210566715,0.5861024521,0.1005033585,0.8374392375
260,0,3722,285,17.1484351254,2.717532222,5.878963793,0.6108188394,3.5835955172,11147,1500,40.5925124122,5.9230088067,19.6480644548,1.8617652072,12.2610292136
261,0,128305,213,140.038427023,77.7520497721,2.1495359303,0.1005033585,19.4340698837,1203,689,0.5810037842,0.5810037842,1.6427862594,0.1005033585,2.1531532873
262,0,697,14,20.6191476341,12.3688453917,7.783152957,3.6981954875,11.3782884267,1641075,695,0,237.29104892,0,80.58372601,17.6361116683
263,1,45589,862,148.854279232,36.998883856,27.8817679309,3.3334918042,23.8612817152,462071,331717,201.098430037,136.251577298,0.1005033585,0.1005033585,0.1005033585
264,1,2256591,735,488.964332631,211.425789685,0.8657111642,0.3647929643,0.8477567418,10270,5625,74.5379654876,34.7487061203,0.1005033585,0.1005033585,3.3186452542
265,0,655,562,1.1513632017,0.1005033585,0.573760547,0.1005033585,0.5690516379,282305,2114,38.8128094277,14.1610399443,7.5188989033,0.8379415849,5.0101787474
266,0,867,413,10.9063491932,2.3590240688,3.9751770642,1.1244179198,2.6359471571,298668,551,493.256379358,206.660552171,4.115212281,0.8545391021,3.0754628095
267,0,3166413,276,0,253.34542879,980.12092647,12.9634252305,2.3800180776,100.537796661,20288,1568,34.2837900328,21.3172019582,1.3479674658,0.6007140826
268,1,41765,185,0,529.64305757,282.858500112,76.8095144531,5.3921710955,104.438625475,130878,5409,14.4416640637,5.6737539819,0.8752136377,0.1005033585
269,1,44,79,0.5768715825,0.1005033585,0.1005033585,0.1005033585,0.1005033585,219,148,0.7583073708,0.1005033585,0.1005033585,0.1005033585,0.1005033585
270,1,8168488,76,0,821.69423405,787.511274161,2.6052106632,0.5833695849,2.3816871119,1271,1503,0.2979731768,0.2979731768,0.1005033585,0.1005033585
271,1,24437,279,12.3557961024,7.1442667563,2.1357673116,0.5993822414,4.6663647751,323,542,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.608280084
272,1,1040229,725,0,420.43804049,573.592695333,2.8074417817,0.860356879,9.0287183243,44,79,0.5768715825,0.1005033585,0.1005033585,0.1005033585
273,0,1268,933,3.3100753373,0.9337591884,1.054823201,0.1005033585,1.8068225365,591,401,3.0516816627,1.2629724631,1.1320685889,0.1005033585,1.1198737656
274,1,364,927,0.5516804778,0.3102473647,0.8349808627,0.3395221406,0.8325906749,1140,927,0.5774966117,0.1005033585,0.3419364717,0.1005033585,0.3419364717
275,1,4491415,756,0,499.99625119,0,206.57189762,26.9669247433,12.6282827226,29.0698219532,16978,6715,0.3324230437,0.1005033585,0.1005033585
276,1,48711,22845,61.9248042388,18.5789010899,0.1005033585,0.1005033585,0.1005033585,49326,42259,0.4523399003,0.275537618,0.1005033585,0.1005033585,0.1005033585
277,0,9093,672,11.1220209346,2.8135230448,15.1659349125,2.5386671759,7.0167592503,501043,3289,307.805391227,72.5250702042,2.1036441131,0.6040911504,2.8324013765
278,0,2470,357,1.1264741305,0.3232844828,0.3371319527,0.3371319527,0.5961621953,11147,1500,40.5925124122,5.9230088067,19.6480644548,1.8617652072,12.2610292136
279,0,45589,862,148.854279232,36.998883856,27.8817679309,3.3334918042,23.8612817152,117913,1299,189.755229794,67.3102230393,11.2948306946,2.5672691674,10.9337661034
280,1,1205166,3329,55.7950098681,24.7160051856,1.5577792481,0.3347656668,2.5115363769,364,927,0.5516804778,0.3102473647,0.8349808627,0.3395221406,0.8325906749
281,0,285735,276251,19.3275815086,7.2920155807,0.1005033585,0.1005033585,0.1005033585,206818,15196,15.2101079964,4.3146589875,0.1005033585,0.1005033585,0.1005033585
282,0,127,36,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.34437519,708,631,18.7767030699,5.9996805926,7.7479194756,4.967946648,10.6918784986
283,1,117913,1299,189.755229794,67.3102230393,11.2948306946,2.5672691674,10.9337661034,750,997,2.2924645126,0.312365991,5.135357861,2.0324587395,4.4231557936
284,0,130850,3394,92.8696511202,16.5384838869,2.5480476154,0.1005033585,3.036687975,404679,3866,89.0150487336,10.4367800398,14.1894824157,0.8300950124,8.0708983647
285,0,867,413,10.9063491932,2.3590240688,3.9751770642,1.1244179198,2.6359471571,23230,495,118.052431863,56.6682926506,6.373205373,0.8407197447,9.8270049445
286,0,2651,2838,15.7581262211,5.3193543951,14.1782998085,1.3687795119,6.6216545612,131920,364,651.765133792,170.153144385,4.801919843,0.3419364717,7.0540441627
287,0,57840,27137,271.759860328,35.9558041591,13.0793877781,0.1005033585,12.6428812457,186557,90762,489.106378736,75.7688776728,0.1005033585,0.1005033585,0.1005033585
288,1,19562,17637,572.874855518,390.2936809,27.5520404128,7.1675567456,32.1019061639,127,36,0.1005033585,0.1005033585,0.1005033585,0.1005033585,0.34437519
289,0,6119,382,8.4859176989,3.2850584778,0.5859553702,0.1005033585,0.5859553702,480412,11948,0,795.52554643,685.575043835,4.5349874439,1.3181402227
290,1,126738,779,171.819555176,37.2942852658,4.411322664,1.5302224925,4.2028825849,2470,357,1.1264741305,0.3232844828,0.3371319527,0.3371319527,0.5961621953
291,1,21591,1179,90.4565058494,25.7982917525,5.7093286483,1.1111588222,5.1766200245,112,243,1.4451735361,0.1005033585,0.1005033585,0.1005033585,0.6031769292
